age,female,hisp,education,earnings,hours,weeks,union,uncov,region,race,marital,wage,college
47,1,0,12,30000,40,52,0,0,1,1,1,14.423076923076923,Non-college
46,0,0,12,62000,40,52,0,0,1,1,1,29.807692307692307,Non-college
40,0,0,16,24000,40,52,0,0,1,1,1,11.538461538461538,College
39,1,0,18,33000,40,52,0,0,1,1,1,15.865384615384615,College
62,1,0,16,37000,40,52,0,0,1,1,4,17.78846153846154,College
32,0,0,13,46000,40,52,0,0,1,1,1,22.115384615384617,Non-college
46,0,0,14,16900,50,50,0,0,1,7,4,6.76,Non-college
53,1,0,12,65000,50,52,0,0,1,1,1,25,Non-college
53,0,0,18,59000,55,52,0,0,1,1,1,20.62937062937063,College
49,0,0,12,20000,40,52,0,0,1,7,1,9.615384615384615,Non-college
48,1,0,12,32000,40,52,0,0,1,7,1,15.384615384615385,Non-college
40,1,0,16,50002,40,52,0,0,1,1,1,24.039423076923075,College
36,1,0,14,40000,40,52,0,0,1,1,1,19.23076923076923,Non-college
43,0,0,12,30000,40,52,0,0,1,1,1,14.423076923076923,Non-college
51,0,0,18,49600,40,52,0,0,1,4,1,23.846153846153847,College
49,1,0,16,20800,40,52,0,0,1,4,1,10,College
31,0,0,13,40000,40,52,0,0,1,1,7,19.23076923076923,Non-college
48,1,0,12,27600,40,52,0,0,1,1,5,13.26923076923077,Non-college
24,0,0,12,27000,40,52,1,0,1,1,7,12.98076923076923,Non-college
57,0,0,14,68000,40,52,0,0,1,1,5,32.69230769230769,Non-college
54,0,0,12,37440,40,52,0,0,1,1,1,18,Non-college
54,1,0,13,52000,40,52,0,0,1,1,1,25,Non-college
35,0,0,13,49000,45,52,0,0,1,1,1,20.94017094017094,Non-college
36,1,0,12,37000,40,52,0,0,1,1,1,17.78846153846154,Non-college
42,0,0,14,80000,55,52,0,0,1,1,1,27.972027972027973,Non-college
25,0,0,13,44000,40,52,0,0,1,1,7,21.153846153846153,Non-college
51,0,0,13,79000,40,52,0,0,1,1,1,37.98076923076923,Non-college
29,0,0,13,50000,40,52,0,0,1,1,5,24.03846153846154,Non-college
53,0,0,12,34000,40,52,0,0,1,1,5,16.346153846153847,Non-college
46,1,0,16,26000,40,52,0,0,1,1,5,12.5,College
25,0,0,14,57000,45,52,0,0,1,1,7,24.358974358974358,Non-college
24,1,0,14,25000,40,52,0,0,1,1,7,12.01923076923077,Non-college
59,1,0,14,60528,40,52,0,0,1,1,1,29.1,Non-college
44,0,0,18,78000,40,52,0,0,1,1,5,37.5,College
51,0,0,14,18681,40,52,1,0,1,1,1,8.98125,Non-college
33,1,0,14,25000,40,52,0,0,1,1,1,12.01923076923077,Non-college
49,1,0,16,56200,36,52,0,0,1,1,1,30.021367521367523,College
46,1,0,16,25000,38,52,0,0,1,1,5,12.651821862348179,College
56,0,0,14,35000,40,52,1,0,1,1,1,16.826923076923077,Non-college
27,0,0,12,35000,40,52,0,0,1,1,1,16.826923076923077,Non-college
31,1,0,13,58000,40,52,0,0,1,7,1,27.884615384615383,Non-college
53,1,0,12,35000,40,52,0,0,1,1,4,16.826923076923077,Non-college
55,0,0,12,35000,40,52,0,0,1,1,5,16.826923076923077,Non-college
48,1,0,16,32000,36,52,0,0,1,1,1,17.094017094017094,College
56,0,0,12,29000,40,52,0,0,1,1,1,13.942307692307692,Non-college
43,0,0,12,37684,40,52,0,0,1,1,1,18.11730769230769,Non-college
46,0,0,12,39000,40,52,0,0,1,1,1,18.75,Non-college
33,1,0,14,37000,40,52,0,0,1,1,1,17.78846153846154,Non-college
46,1,0,14,30000,40,52,0,0,1,1,1,14.423076923076923,Non-college
48,0,0,13,45000,40,52,0,0,1,1,1,21.634615384615383,Non-college
54,1,0,12,39000,55,52,0,0,1,1,7,13.636363636363637,Non-college
23,1,0,16,30002,40,52,0,0,1,1,7,14.424038461538462,College
23,0,0,13,23002,40,48,0,0,1,1,7,11.980208333333334,Non-college
44,0,0,18,97000,45,52,0,0,1,1,7,41.452991452991455,College
32,0,0,12,41000,40,52,0,0,1,1,7,19.71153846153846,Non-college
43,0,0,14,42000,50,52,0,0,1,1,1,16.153846153846153,Non-college
56,0,0,16,81000,40,52,0,0,1,1,1,38.94230769230769,College
34,1,0,10,18000,36,52,0,0,1,1,5,9.615384615384615,Non-college
32,0,0,13,60000,50,52,0,0,1,1,1,23.076923076923077,Non-college
27,1,0,12,37000,36,52,0,0,1,1,1,19.764957264957264,Non-college
36,0,0,12,43000,40,52,0,0,1,1,1,20.673076923076923,Non-college
36,1,0,12,19000,36,52,0,0,1,1,1,10.149572649572649,Non-college
43,0,0,12,44000,40,52,0,0,1,1,1,21.153846153846153,Non-college
50,1,0,12,29000,40,52,0,0,1,1,1,13.942307692307692,Non-college
27,1,0,16,32000,40,52,0,0,1,1,5,15.384615384615385,College
26,1,1,12,28000,40,52,0,0,1,1,7,13.461538461538462,Non-college
27,0,1,12,18500,40,52,0,0,1,1,7,8.89423076923077,Non-college
55,0,1,12,22000,40,49,0,0,1,1,1,11.224489795918368,Non-college
31,0,0,12,51325,50,52,0,0,1,1,5,19.740384615384617,Non-college
47,0,0,12,50000,40,52,0,0,1,1,1,24.03846153846154,Non-college
46,0,0,12,46000,40,50,0,0,1,7,7,23,Non-college
48,1,0,12,22500,40,52,0,0,1,1,7,10.817307692307692,Non-college
18,0,0,12,15000,40,52,0,0,1,1,7,7.211538461538462,Non-college
36,0,0,12,31000,40,52,0,0,1,1,7,14.903846153846153,Non-college
53,1,0,16,46000,40,52,0,0,1,1,1,22.115384615384617,College
40,0,0,13,35000,41,52,0,0,1,1,1,16.416510318949342,Non-college
52,0,0,14,45000,45,52,0,0,1,1,1,19.23076923076923,Non-college
50,1,0,12,25000,40,52,0,0,1,1,1,12.01923076923077,Non-college
36,0,0,13,48000,50,52,0,0,1,1,1,18.46153846153846,Non-college
32,1,0,12,24000,37,52,0,0,1,1,1,12.474012474012474,Non-college
32,0,0,9,55000,65,52,0,0,1,1,1,16.272189349112427,Non-college
39,1,0,13,32000,52,52,0,0,1,1,7,11.834319526627219,Non-college
48,0,0,12,75000,46,52,0,0,1,1,1,31.354515050167223,Non-college
39,0,0,16,80000,70,52,0,0,1,1,1,21.978021978021978,College
56,0,0,16,59000,40,52,0,0,1,1,1,28.365384615384617,College
45,1,0,13,51000,40,52,0,0,1,1,1,24.51923076923077,Non-college
44,0,0,12,45000,55,52,0,0,1,1,1,15.734265734265735,Non-college
42,1,0,12,25000,40,52,0,0,1,1,1,12.01923076923077,Non-college
49,0,0,14,47000,40,52,0,0,1,1,1,22.596153846153847,Non-college
62,0,0,12,48000,50,52,0,0,1,1,1,18.46153846153846,Non-college
42,0,0,12,389599,40,52,0,0,1,1,5,187.30721153846153,Non-college
56,0,0,13,56000,42,52,1,0,1,1,1,25.641025641025642,Non-college
50,0,0,18,83000,45,52,0,0,1,1,1,35.47008547008547,College
51,0,0,13,51000,40,52,0,0,1,1,1,24.51923076923077,Non-college
47,1,0,13,26000,40,52,0,0,1,1,1,12.5,Non-college
69,0,0,12,50000,40,52,0,0,1,1,1,24.03846153846154,Non-college
40,1,0,14,28000,40,52,0,0,1,1,7,13.461538461538462,Non-college
50,0,0,14,40000,40,52,0,0,1,1,1,19.23076923076923,Non-college
36,1,0,18,70000,38,48,0,0,1,1,1,38.37719298245614,College
58,0,0,18,49500,40,52,0,0,1,1,7,23.798076923076923,College
37,0,0,12,22000,40,52,0,0,1,1,5,10.576923076923077,Non-college
49,0,0,16,30000,40,52,0,0,1,1,5,14.423076923076923,College
58,0,0,18,100000,70,52,0,0,1,1,1,27.47252747252747,College
45,0,0,16,389599,55,52,0,0,1,1,1,136.22342657342656,College
49,1,0,18,57000,40,52,1,0,1,1,5,27.403846153846153,College
55,0,0,16,55000,45,52,1,0,1,1,7,23.504273504273506,College
56,0,0,12,51000,40,52,1,0,1,1,5,24.51923076923077,Non-college
60,1,0,12,23000,40,52,0,0,1,1,1,11.057692307692308,Non-college
40,0,0,16,104000,40,52,1,0,1,1,1,50,College
40,0,0,18,20000,50,49,0,0,1,1,7,8.16326530612245,College
25,0,0,16,35002,40,52,0,0,1,1,7,16.827884615384615,College
35,0,0,16,23000,40,52,0,0,1,1,7,11.057692307692308,College
21,0,0,13,11960,36,52,0,0,1,4,7,6.388888888888889,Non-college
34,0,0,16,60000,45,52,0,0,1,1,1,25.641025641025642,College
33,1,0,20,103069,65,52,0,0,1,1,1,30.49378698224852,College
53,0,0,12,62000,40,52,0,0,1,1,3,29.807692307692307,Non-college
24,1,0,16,26000,36,52,0,0,1,1,7,13.88888888888889,College
51,1,0,14,44000,40,52,0,0,1,7,1,21.153846153846153,Non-college
35,0,0,12,60000,50,52,0,0,1,1,1,23.076923076923077,Non-college
37,1,0,14,45000,40,52,0,0,1,1,2,21.634615384615383,Non-college
48,0,0,12,56000,70,52,0,0,1,1,1,15.384615384615385,Non-college
42,1,0,14,30000,40,52,0,0,1,1,1,14.423076923076923,Non-college
52,0,0,12,30000,40,52,0,0,1,1,1,14.423076923076923,Non-college
40,0,0,13,30000,40,52,0,0,1,2,5,14.423076923076923,Non-college
52,1,0,16,32579,40,52,0,0,1,1,5,15.662980769230769,College
61,0,0,12,30426,40,52,0,0,1,2,5,14.627884615384616,Non-college
51,0,0,12,45000,40,52,0,0,1,1,1,21.634615384615383,Non-college
46,1,0,14,40000,37,48,0,0,1,1,1,22.52252252252252,Non-college
43,1,0,18,45000,45,52,0,0,1,1,1,19.23076923076923,College
49,0,0,16,96000,42,52,0,0,1,1,1,43.956043956043956,College
72,0,0,12,90000,40,52,0,0,1,1,1,43.26923076923077,Non-college
60,1,0,14,75000,60,52,0,0,1,1,5,24.03846153846154,Non-college
57,0,0,16,43000,40,52,0,0,1,1,1,20.673076923076923,College
26,0,0,13,30000,45,52,0,0,1,1,7,12.820512820512821,Non-college
37,0,0,12,35000,40,52,0,0,1,1,1,16.826923076923077,Non-college
47,1,0,13,60000,50,50,0,0,1,1,7,24,Non-college
36,0,0,18,58000,40,52,0,0,1,1,1,27.884615384615383,College
50,0,0,13,44000,40,52,0,0,1,1,5,21.153846153846153,Non-college
21,0,0,13,26000,40,52,0,0,1,1,7,12.5,Non-college
53,1,0,12,34000,36,52,0,0,1,1,5,18.162393162393162,Non-college
54,0,0,20,65000,60,52,0,0,1,1,1,20.833333333333332,College
59,1,0,16,60000,80,52,0,0,1,1,1,14.423076923076923,College
45,1,0,16,41000,40,52,0,0,1,1,1,19.71153846153846,College
36,0,0,13,55000,47,52,0,0,1,1,1,22.504091653027825,Non-college
42,1,0,13,30000,40,52,0,0,1,1,1,14.423076923076923,Non-college
62,0,0,13,38000,40,52,0,0,1,1,1,18.26923076923077,Non-college
48,0,0,16,70000,40,52,0,0,1,1,1,33.65384615384615,College
45,1,0,16,75000,50,52,0,0,1,1,1,28.846153846153847,College
45,0,0,16,68000,50,52,0,0,1,1,1,26.153846153846153,College
46,1,0,16,407720,50,52,0,0,1,1,1,156.8153846153846,College
31,0,0,14,48002,40,52,0,0,1,1,7,23.077884615384615,Non-college
27,0,0,16,41000,45,52,0,0,1,1,1,17.521367521367523,College
32,0,0,16,102000,60,52,0,0,1,1,1,32.69230769230769,College
29,1,0,16,58000,40,52,0,0,1,1,1,27.884615384615383,College
38,0,0,14,27000,70,52,0,0,1,4,1,7.417582417582418,Non-college
33,0,0,16,40000,40,52,0,0,1,1,1,19.23076923076923,College
28,1,0,18,35000,40,52,0,0,1,1,1,16.826923076923077,College
39,1,0,16,33000,42,52,0,0,1,1,1,15.10989010989011,College
38,0,0,16,47500,46,52,0,0,1,1,1,19.857859531772576,College
48,1,0,12,30000,40,52,0,0,1,1,3,14.423076923076923,Non-college
37,0,0,13,43000,50,52,0,0,1,1,7,16.53846153846154,Non-college
44,1,0,13,44000,50,52,0,0,1,1,5,16.923076923076923,Non-college
37,1,0,16,31000,40,52,0,0,1,1,1,14.903846153846153,College
34,0,0,12,42000,40,52,0,0,1,1,1,20.192307692307693,Non-college
44,1,0,16,76000,40,52,0,0,1,1,1,36.53846153846154,College
47,0,0,12,40000,40,52,0,0,1,1,1,19.23076923076923,Non-college
67,0,0,10,25000,40,52,0,0,1,1,1,12.01923076923077,Non-college
47,0,0,16,95000,45,52,0,0,1,1,1,40.598290598290596,College
30,1,0,16,55000,40,52,0,0,1,1,1,26.442307692307693,College
33,0,0,16,45000,40,52,0,0,1,1,1,21.634615384615383,College
48,0,0,16,160000,45,52,0,0,1,1,1,68.37606837606837,College
57,1,0,16,60000,55,52,0,0,1,1,4,20.97902097902098,College
40,1,0,16,52000,40,52,0,0,1,1,1,25,College
31,0,0,18,40000,45,52,0,0,1,1,1,17.094017094017094,College
57,0,0,18,110000,45,52,0,0,1,1,1,47.00854700854701,College
47,1,0,20,150000,50,52,0,0,1,1,1,57.69230769230769,College
50,0,0,18,160000,60,52,0,0,1,1,1,51.282051282051285,College
50,0,0,16,130000,40,52,0,0,1,1,1,62.5,College
56,0,0,16,70600,50,52,0,0,1,1,6,27.153846153846153,College
53,0,0,18,190000,45,52,0,0,1,1,1,81.19658119658119,College
54,0,0,16,50000,40,52,0,0,1,1,1,24.03846153846154,College
52,0,0,16,200000,50,52,0,0,1,1,1,76.92307692307692,College
28,0,0,16,46000,40,52,0,0,1,1,7,22.115384615384617,College
47,0,0,12,80000,75,52,0,0,1,1,1,20.512820512820515,Non-college
61,0,0,13,62500,40,52,1,0,1,1,1,30.048076923076923,Non-college
32,0,0,16,50000,40,52,0,0,1,1,1,24.03846153846154,College
34,1,0,16,70000,40,52,0,0,1,1,1,33.65384615384615,College
42,0,0,18,106000,55,52,1,0,1,1,1,37.06293706293706,College
50,0,0,18,95000,50,52,0,0,1,1,1,36.53846153846154,College
46,0,0,14,100000,40,52,0,0,1,1,5,48.07692307692308,Non-college
50,1,0,14,46000,50,52,0,0,1,1,5,17.692307692307693,Non-college
21,1,0,13,45000,40,52,0,0,1,1,7,21.634615384615383,Non-college
43,0,0,18,55000,55,52,0,0,1,1,1,19.23076923076923,College
42,0,0,16,32242,40,52,0,0,1,1,1,15.500961538461539,College
24,1,0,16,28000,40,52,0,0,1,1,7,13.461538461538462,College
40,0,0,12,34400,56,52,0,0,1,1,1,11.813186813186814,Non-college
28,0,0,13,22000,50,52,0,0,1,1,5,8.461538461538462,Non-college
26,0,0,14,33000,42,52,0,0,1,1,1,15.10989010989011,Non-college
24,1,0,16,27000,40,52,0,0,1,1,1,12.98076923076923,College
21,0,0,13,54000,42,52,0,0,1,1,7,24.725274725274726,Non-college
40,0,0,14,120000,50,52,0,0,1,1,1,46.15384615384615,Non-college
48,0,0,16,120000,50,52,0,0,1,1,1,46.15384615384615,College
50,0,0,16,32000,40,52,0,0,1,1,1,15.384615384615385,College
42,0,0,18,64000,50,52,0,0,1,1,7,24.615384615384617,College
42,0,0,16,38000,50,52,0,0,1,1,7,14.615384615384615,College
44,1,0,14,42000,40,52,0,0,1,1,5,20.192307692307693,Non-college
44,1,0,18,53500,45,52,0,0,1,1,1,22.863247863247864,College
49,0,0,16,60000,47,52,0,0,1,1,1,24.549918166939445,College
47,0,0,12,20000,40,52,0,0,1,1,5,9.615384615384615,Non-college
22,1,0,12,29800,40,52,0,0,1,1,7,14.326923076923077,Non-college
58,1,0,12,23000,40,52,0,0,1,1,1,11.057692307692308,Non-college
33,0,0,14,32400,40,52,0,0,1,7,5,15.576923076923077,Non-college
33,1,0,16,49000,40,52,0,0,1,1,5,23.557692307692307,College
52,1,0,16,50000,40,52,0,0,1,1,1,24.03846153846154,College
34,1,0,16,32000,40,52,0,0,1,1,1,15.384615384615385,College
47,0,0,16,389599,60,52,0,0,1,1,1,124.87147435897435,College
64,0,0,18,150000,50,52,0,0,1,1,1,57.69230769230769,College
56,0,0,16,60000,50,52,0,0,1,1,1,23.076923076923077,College
47,0,0,16,70000,50,52,0,0,1,1,1,26.923076923076923,College
29,1,0,13,19000,40,52,0,0,1,1,5,9.134615384615385,Non-college
30,0,0,10,22500,36,52,0,0,1,1,7,12.01923076923077,Non-college
28,1,0,18,45000,40,52,0,0,1,1,7,21.634615384615383,College
23,1,0,16,40000,40,52,0,0,1,1,7,19.23076923076923,College
33,1,0,18,100000,60,52,0,0,1,1,1,32.05128205128205,College
45,1,0,14,43000,40,52,0,0,1,1,1,20.673076923076923,Non-college
62,0,0,16,172000,48,52,0,0,1,1,1,68.91025641025641,College
51,0,0,16,85000,60,52,0,0,1,1,1,27.243589743589745,College
33,1,0,18,48000,45,52,0,0,1,1,1,20.512820512820515,College
45,0,0,16,60000,40,52,0,0,1,1,1,28.846153846153847,College
36,0,0,16,32000,40,52,0,0,1,1,5,15.384615384615385,College
39,1,0,16,60000,40,52,0,0,1,1,5,28.846153846153847,College
54,0,0,18,93000,50,52,0,0,1,1,1,35.76923076923077,College
55,1,0,18,60000,60,52,0,0,1,1,1,19.23076923076923,College
43,0,0,13,44000,45,52,0,0,1,1,1,18.803418803418804,Non-college
43,1,0,16,150000,40,52,0,0,1,1,1,72.11538461538461,College
28,1,0,16,37000,40,52,0,0,1,1,7,17.78846153846154,College
31,0,0,16,80000,40,52,0,0,1,1,7,38.46153846153846,College
37,0,0,16,55000,40,52,0,0,1,1,5,26.442307692307693,College
52,1,0,13,23002,40,52,0,0,1,1,5,11.058653846153845,Non-college
62,0,1,13,24000,36,52,0,0,1,1,5,12.820512820512821,Non-college
51,0,1,16,88000,40,52,0,0,1,1,1,42.30769230769231,College
55,1,0,16,50000,40,52,0,0,1,1,1,24.03846153846154,College
55,0,0,13,65000,60,52,0,0,1,1,1,20.833333333333332,Non-college
48,1,0,16,61000,36,52,0,0,1,1,1,32.585470085470085,College
32,0,0,18,75000,40,52,0,0,1,1,1,36.05769230769231,College
39,1,0,16,50000,40,52,0,0,1,1,5,24.03846153846154,College
41,0,0,12,66000,43,52,0,0,1,1,1,29.516994633273704,Non-college
45,1,0,13,29000,40,52,0,0,1,2,5,13.942307692307692,Non-college
35,1,0,13,40000,60,52,0,0,1,1,7,12.820512820512821,Non-college
53,1,0,20,150000,40,52,0,0,1,1,5,72.11538461538461,College
37,0,0,12,80000,40,52,0,0,1,1,1,38.46153846153846,Non-college
50,0,0,12,40000,40,52,0,0,1,1,1,19.23076923076923,Non-college
34,0,0,16,95000,45,52,0,0,1,1,1,40.598290598290596,College
52,0,0,16,100000,55,52,0,0,1,1,1,34.96503496503497,College
34,0,0,16,30000,40,50,0,0,1,6,1,15,College
45,1,0,16,24500,50,52,0,0,1,1,1,9.423076923076923,College
34,0,0,12,45000,40,52,0,0,1,1,1,21.634615384615383,Non-college
46,0,0,16,100000,45,52,0,0,1,1,1,42.73504273504273,College
43,1,0,12,407720,60,52,0,0,1,1,1,130.67948717948718,Non-college
55,0,0,16,105000,45,52,0,0,1,1,1,44.87179487179487,College
61,1,0,18,75000,50,52,0,0,1,1,1,28.846153846153847,College
45,0,0,18,200000,60,52,0,0,1,1,1,64.1025641025641,College
41,0,0,12,64000,60,52,0,0,1,1,1,20.512820512820515,Non-college
29,1,0,12,33000,40,52,0,0,1,1,1,15.865384615384615,Non-college
31,0,0,12,43000,40,52,0,0,1,1,1,20.673076923076923,Non-college
33,1,0,14,28000,40,52,0,0,1,1,1,13.461538461538462,Non-college
40,0,0,13,30000,40,52,0,0,1,1,1,14.423076923076923,Non-college
56,0,0,20,200000,45,52,0,0,1,1,1,85.47008547008546,College
36,0,0,13,50000,45,52,0,0,1,1,1,21.367521367521366,Non-college
35,1,0,16,110000,40,52,0,0,1,1,1,52.88461538461539,College
43,0,0,16,60000,40,52,0,0,1,1,1,28.846153846153847,College
45,0,0,16,200000,60,52,0,0,1,7,1,64.1025641025641,College
51,1,0,16,55000,45,52,0,0,1,1,1,23.504273504273506,College
45,1,0,14,36000,48,52,0,0,1,1,1,14.423076923076923,Non-college
50,0,0,18,389599,40,52,0,0,1,1,1,187.30721153846153,College
44,0,0,16,389599,50,52,0,0,1,1,1,149.84576923076924,College
47,1,0,16,70000,40,52,0,0,1,1,5,33.65384615384615,College
40,0,0,14,28000,40,52,0,0,1,1,1,13.461538461538462,Non-college
41,1,0,16,66000,40,52,0,0,1,1,5,31.73076923076923,College
31,1,0,16,45000,40,52,0,0,1,1,1,21.634615384615383,College
36,0,0,12,53500,40,52,0,0,1,1,1,25.721153846153847,Non-college
34,0,0,18,124887,50,52,0,0,1,1,1,48.03346153846154,College
45,0,0,16,50000,40,52,0,0,1,1,1,24.03846153846154,College
49,0,0,16,88000,55,52,0,0,1,1,1,30.76923076923077,College
52,0,0,16,23000,40,52,0,0,1,1,1,11.057692307692308,College
47,0,0,16,92000,45,52,0,0,1,1,1,39.31623931623932,College
23,0,0,16,40000,40,52,0,0,1,7,7,19.23076923076923,College
53,0,0,13,63650,45,52,0,0,1,1,1,27.200854700854702,Non-college
52,0,0,13,40000,40,52,0,0,1,2,1,19.23076923076923,Non-college
46,1,0,13,39000,40,52,0,0,1,1,5,18.75,Non-college
25,0,0,13,45000,50,52,0,0,1,1,7,17.307692307692307,Non-college
52,0,0,18,98000,40,52,0,0,1,1,1,47.11538461538461,College
54,1,0,14,80000,45,52,0,0,1,1,5,34.18803418803419,Non-college
45,0,0,16,120000,55,52,0,0,1,1,1,41.95804195804196,College
49,0,0,14,75000,40,52,0,0,1,1,1,36.05769230769231,Non-college
45,0,0,13,48000,43,52,0,0,1,1,5,21.46690518783542,Non-college
39,0,0,16,45000,40,52,0,0,1,1,1,21.634615384615383,College
37,1,0,18,31500,40,52,0,0,1,1,1,15.14423076923077,College
30,1,0,16,37000,40,52,0,0,1,1,1,17.78846153846154,College
29,0,0,18,100000,50,52,0,0,1,1,1,38.46153846153846,College
53,0,0,14,45000,40,52,0,0,1,1,1,21.634615384615383,Non-college
57,1,0,14,28000,40,52,0,0,1,1,1,13.461538461538462,Non-college
58,0,0,13,55000,45,52,0,0,1,1,5,23.504273504273506,Non-college
68,0,0,16,52000,50,52,0,0,1,1,1,20,College
28,1,0,16,23000,41,52,0,0,1,1,7,10.787992495309568,College
63,0,0,12,46494,40,52,0,0,1,1,1,22.352884615384614,Non-college
20,1,0,12,18600,40,52,0,0,1,1,1,8.942307692307692,Non-college
34,0,0,16,40458,50,52,0,0,1,1,1,15.56076923076923,College
58,0,0,12,22000,40,52,0,0,1,1,1,10.576923076923077,Non-college
53,1,0,13,65000,60,52,0,0,1,1,5,20.833333333333332,Non-college
50,0,0,16,63000,40,52,0,0,1,1,1,30.28846153846154,College
61,0,0,12,150000,50,52,0,0,1,1,1,57.69230769230769,Non-college
28,1,0,20,50000,40,52,0,0,1,1,7,24.03846153846154,College
45,0,0,18,69000,40,52,0,0,1,1,5,33.17307692307692,College
41,0,1,12,11250,40,52,0,0,1,1,1,5.408653846153846,Non-college
27,0,0,12,33500,40,52,0,0,1,1,1,16.10576923076923,Non-college
41,1,0,12,16000,40,52,0,0,1,1,1,7.6923076923076925,Non-college
44,0,0,11,42000,40,52,0,0,1,1,1,20.192307692307693,Non-college
46,1,0,13,38000,40,52,0,0,1,1,4,18.26923076923077,Non-college
31,0,0,16,30000,52,52,0,0,1,1,7,11.094674556213018,College
52,0,0,11,16000,50,52,0,0,1,1,1,6.153846153846154,Non-college
51,0,0,20,120000,40,51,0,0,1,1,1,58.8235294117647,College
53,0,0,14,89000,50,52,0,0,1,1,1,34.23076923076923,Non-college
38,1,0,18,407720,60,52,0,0,1,1,1,130.67948717948718,College
29,0,0,16,20000,38,49,1,0,1,1,1,10.741138560687434,College
68,0,0,16,34101,55,50,0,1,1,1,1,12.400363636363636,College
54,1,0,12,53316,50,52,0,0,1,1,1,20.506153846153847,Non-college
41,0,0,13,60000,60,52,0,0,1,1,1,19.23076923076923,Non-college
47,1,1,12,70000,40,52,0,0,1,1,1,33.65384615384615,Non-college
53,0,0,14,36400,40,52,0,0,1,1,1,17.5,Non-college
51,1,0,16,45000,40,52,0,0,1,1,1,21.634615384615383,College
38,1,0,13,32469,40,52,0,0,1,1,7,15.610096153846154,Non-college
64,1,0,11,35360,40,52,0,0,1,1,5,17,Non-college
51,0,0,14,100000,50,52,0,0,1,1,1,38.46153846153846,Non-college
51,1,0,18,50000,60,52,0,0,1,1,1,16.025641025641026,College
52,0,0,14,60000,80,52,0,0,1,1,1,14.423076923076923,Non-college
24,0,0,14,26200,80,52,0,0,1,1,7,6.298076923076923,Non-college
62,1,0,12,60000,40,52,0,0,1,1,1,28.846153846153847,Non-college
54,0,0,12,63000,40,52,0,0,1,1,4,30.28846153846154,Non-college
58,1,0,13,49000,40,52,0,0,1,1,1,23.557692307692307,Non-college
58,0,0,13,55000,40,52,0,0,1,1,1,26.442307692307693,Non-college
47,1,0,12,20800,44,52,0,0,1,4,1,9.090909090909092,Non-college
49,0,0,12,23900,44,52,0,0,1,4,1,10.445804195804195,Non-college
27,1,0,12,34000,40,52,0,0,1,1,5,16.346153846153847,Non-college
39,0,0,13,34000,40,52,0,0,1,1,5,16.346153846153847,Non-college
47,1,0,12,28000,40,52,0,0,1,1,5,13.461538461538462,Non-college
20,0,0,12,35000,40,48,0,0,1,1,7,18.229166666666668,Non-college
46,1,0,14,35351,40,52,0,0,1,1,1,16.995673076923076,Non-college
35,0,0,18,69000,40,52,0,0,1,1,1,33.17307692307692,College
35,1,0,16,55000,40,52,0,0,1,1,1,26.442307692307693,College
41,0,0,12,15000,40,52,0,0,1,1,7,7.211538461538462,Non-college
52,0,0,12,48000,40,52,0,0,1,1,1,23.076923076923077,Non-college
48,1,0,14,32000,40,52,0,0,1,1,1,15.384615384615385,Non-college
58,0,0,16,87000,40,52,0,0,1,1,1,41.82692307692308,College
43,0,0,13,20800,40,52,0,0,1,1,5,10,Non-college
44,0,0,16,122946,50,52,0,0,1,1,5,47.286923076923074,College
55,0,0,16,62000,40,52,0,0,1,1,5,29.807692307692307,College
59,0,0,16,115000,50,52,0,0,1,1,1,44.23076923076923,College
48,0,0,12,21000,40,52,0,0,1,4,3,10.096153846153847,Non-college
40,0,0,12,20000,40,52,0,0,1,1,1,9.615384615384615,Non-college
26,1,0,12,32000,40,52,0,0,1,1,1,15.384615384615385,Non-college
30,1,0,12,35000,50,52,0,0,1,1,7,13.461538461538462,Non-college
47,0,0,12,34000,39,52,0,0,1,1,5,16.765285996055226,Non-college
21,0,0,12,40000,40,52,0,0,1,1,7,19.23076923076923,Non-college
39,0,0,18,75000,45,52,0,0,1,1,1,32.05128205128205,College
43,0,0,18,75000,50,52,0,0,1,1,1,28.846153846153847,College
20,0,0,12,26000,45,52,0,0,1,1,7,11.11111111111111,Non-college
38,1,0,12,15000,40,52,0,0,1,1,5,7.211538461538462,Non-college
34,1,0,14,40420,44,52,0,0,1,1,7,17.666083916083917,Non-college
